time,FLOW,TEMP,SALT,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_dop,OGM_pop,PHS_frp_ads,OGM_pon,OXY_oxy
2015-10-21,0.012246968,14.992,0,0.747545138,0.873271889,0.04025272,73.16644393,219.4993318,29.26657757,2.663265306,0.018783154,0.128795668,0.04025272,22.34857073,296.5229213
2015-10-22,0.012246968,15.298,0,0.766550523,0.882488479,0.040794236,73.24515985,219.7354795,29.29806394,2.637755102,0.018681674,0.127340825,0.040794236,22.09075692,294.5694845
2015-10-23,0.012246968,15.604,0,0.785555908,0.891705069,0.041335753,73.32387576,219.9716273,29.3295503,2.612244898,0.018580193,0.125885983,0.041335753,21.83294311,292.6389179
2015-10-24,0.012246968,15.43877778,0,0.804561292,0.900921659,0.041877269,73.40259168,220.207775,29.36103667,2.586734694,0.018478712,0.12443114,0.041877269,21.57512929,293.678494
2015-10-25,0.012263968,15.27355556,0,0.823566677,0.910138249,0.042418785,73.48130759,220.4439228,29.39252304,2.56122449,0.018377231,0.122976297,0.042418785,21.31731548,294.7246869
2015-10-26,0.012268568,15.10833333,0,0.842572062,0.919354839,0.042960302,73.56002351,220.6800705,29.4240094,2.535714286,0.018275751,0.121521455,0.042960302,21.05950167,295.7775561
2015-10-27,0.027088648,14.94311111,0,0.861577447,0.928571429,0.043501818,73.63873943,220.9162183,29.45549577,2.510204082,0.01817427,0.120066612,0.043501818,20.80168786,296.8371615
2015-10-28,0.041093078,14.77788889,0,0.880582832,0.937788018,0.044043335,73.71745534,221.152366,29.48698214,2.484693878,0.018072789,0.118611769,0.044043335,20.54387405,297.903564
2015-10-29,0.026292283,14.61266667,0,0.899588217,0.947004608,0.044584851,73.79617126,221.3885138,29.5184685,2.459183673,0.017971309,0.117156927,0.044584851,20.28606024,298.9768247
2015-10-30,0.012283268,14.44744444,0,0.918593602,0.956221198,0.045126367,73.87488717,221.6246615,29.54995487,2.433673469,0.017869828,0.115702084,0.045126367,20.02824642,300.0570054
2015-10-31,0.012256828,14.28222222,0,0.937598986,0.965437788,0.045667884,73.95360309,221.8608093,29.58144124,2.408163265,0.017768347,0.114247241,0.045667884,19.77043261,301.1441683
2015-11-01,0.012506388,14.117,0,0.956604371,0.974654378,0.0462094,74.03231901,222.096957,29.6129276,2.382653061,0.017666867,0.112792399,0.0462094,19.5126188,302.2383764
2015-11-02,0.013298418,13.95177778,0,0.975609756,0.983870968,0.046750917,74.11103492,222.3331048,29.64441397,2.357142857,0.017565386,0.111337556,0.046750917,19.25480499,303.3396932
2015-11-03,0.013194208,13.78655556,0,0.994615141,0.993087558,0.047292433,74.18975084,222.5692525,29.67590034,2.331632653,0.017463905,0.109882713,0.047292433,18.99699118,304.4481828
2015-11-04,0.012393083,13.62133333,0,1.013620526,1.002304147,0.047833949,74.26846675,222.8054003,29.7073867,2.306122449,0.017362424,0.108427871,0.047833949,18.73917737,305.5639098
2015-11-05,0.012247733,13.45611111,0,1.032625911,1.011520737,0.048375466,74.34718267,223.041548,29.73887307,2.280612245,0.017260944,0.106973028,0.048375466,18.48136356,306.6869395
2015-11-06,0.012246968,13.29088889,0,1.051631296,1.020737327,0.048916982,74.42589859,223.2776958,29.77035943,2.255102041,0.017159463,0.105518185,0.048916982,18.22354974,307.8173378
2015-11-07,0.013714068,13.12566667,0,1.07063668,1.029953917,0.049458499,74.5046145,223.5138435,29.8018458,2.229591837,0.017057982,0.104063343,0.049458499,17.96573593,308.9551711
2015-11-08,0.013714068,12.96044444,0,1.089642065,1.039170507,0.050000015,74.58333042,223.7499913,29.83333217,2.204081633,0.016956502,0.1026085,0.050000015,17.70792212,310.1005065
2015-11-09,0.026799733,12.79522222,0,1.10864745,1.048387097,0.050541531,74.66204633,223.986139,29.86481853,2.178571429,0.016855021,0.101153657,0.050541531,17.45010831,311.2534118
2015-11-10,0.027747823,12.63,0,1.092809629,1.031105991,0.05034097,74.74076225,224.2222867,29.8963049,2.204719388,0.017124867,0.103782837,0.05034097,17.71855887,312.4139553
2015-11-11,0.013195058,12.46477778,0,1.076971809,1.013824885,0.050140408,74.81947817,224.4584345,29.92779127,2.230867347,0.017394714,0.106412016,0.050140408,17.98700943,313.582206
2015-11-12,0.012246968,12.29955556,0,1.061133988,0.996543779,0.049939847,74.89819408,224.6945822,29.95927763,2.257015306,0.01766456,0.109041195,0.049939847,18.25545999,314.7582335
2015-11-13,0.012246968,12.13433333,0,1.045296167,0.979262673,0.049739285,74.97691,224.93073,29.990764,2.283163265,0.017934407,0.111670374,0.049739285,18.52391055,315.942108
2015-11-14,0.012246968,11.96911111,0,1.029458347,0.961981567,0.049538723,75.05562591,225.1668777,30.02225037,2.309311224,0.018204253,0.114299553,0.049538723,18.79236111,317.1339005
2015-11-15,0.012246968,11.80388889,0,1.013620526,0.944700461,0.049338162,75.13434183,225.4030255,30.05373673,2.335459184,0.018474099,0.116928733,0.049338162,19.06081167,318.3336826
2015-11-16,0.012246968,11.63866667,0,0.997782705,0.927419355,0.0491376,75.21305775,225.6391732,30.0852231,2.361607143,0.018743946,0.119557912,0.0491376,19.32926223,319.5415265
2015-11-17,0.012361038,11.47344444,0,0.981944884,0.910138249,0.048937038,75.29177366,225.875321,30.11670946,2.387755102,0.019013792,0.122187091,0.048937038,19.59771279,320.7575051
2015-11-18,0.018685208,11.30822222,0,0.966107064,0.892857143,0.048736477,75.37048958,226.1114687,30.14819583,2.413903061,0.019283639,0.12481627,0.048736477,19.86616334,321.9816919
2015-11-19,0.032612883,11.143,0,0.950269243,0.875576037,0.048535915,75.44920549,226.3476165,30.1796822,2.44005102,0.019553485,0.127445449,0.048535915,20.1346139,323.2141614
2015-11-20,0.026288713,10.97777778,0,0.934431422,0.858294931,0.048335353,75.52792141,226.5837642,30.21116856,2.46619898,0.019823331,0.130074629,0.048335353,20.40306446,324.4549884
2015-11-21,0.012246968,10.81255556,0,0.918593602,0.841013825,0.048134792,75.60663733,226.819912,30.24265493,2.492346939,0.020093178,0.132703808,0.048134792,20.67151502,325.7042486
2015-11-22,0.012246968,10.64733333,0,0.902755781,0.823732719,0.04793423,75.68535324,227.0560597,30.2741413,2.518494898,0.020363024,0.135332987,0.04793423,20.93996558,326.9620184
2015-11-23,0.012246968,10.48211111,0,0.88691796,0.806451613,0.047733669,75.76406916,227.2922075,30.30562766,2.544642857,0.020632871,0.137962166,0.047733669,21.20841614,328.2283748
2015-11-24,0.012246968,10.31688889,0,0.871080139,0.789170507,0.047533107,75.84278507,227.5283552,30.33711403,2.570790816,0.020902717,0.140591345,0.047533107,21.4768667,329.5033957
2015-11-25,0.012246968,10.15166667,0,0.855242319,0.771889401,0.047332545,75.92150099,227.764503,30.3686004,2.596938776,0.021172563,0.143220524,0.047332545,21.74531726,330.7871596
2015-11-26,0.012246968,9.986444444,0,0.839404498,0.754608295,0.047131984,76.00021691,228.0006507,30.40008676,2.623086735,0.02144241,0.145849704,0.047131984,22.01376782,332.0797457
2015-11-27,0.012246968,9.821222222,0,0.823566677,0.737327189,0.046931422,76.07893282,228.2367985,30.43157313,2.649234694,0.021712256,0.148478883,0.046931422,22.28221838,333.381234
2015-11-28,0.012246968,9.656,0,0.807728857,0.720046083,0.04673086,76.15764874,228.4729462,30.4630595,2.675382653,0.021982102,0.151108062,0.04673086,22.55066894,334.6917053
2015-11-29,0.013072488,9.490777778,0,0.791891036,0.702764977,0.046530299,76.23636465,228.709094,30.49454586,2.701530612,0.022251949,0.153737241,0.046530299,22.8191195,336.011241
2015-11-30,0.020017626,9.325555556,0,0.776053215,0.685483871,0.046329737,76.31508057,228.9452417,30.52603223,2.727678571,0.022521795,0.15636642,0.046329737,23.08757006,337.3399235
2015-12-01,0.0291819,9.160333333,0,0.760215394,0.668202765,0.046129176,76.39379649,229.1813895,30.55751859,2.753826531,0.022791642,0.1589956,0.046129176,23.35602062,338.6778356
2015-12-02,0.027931763,8.995111111,0,0.744377574,0.650921659,0.045928614,76.4725124,229.4175372,30.58900496,2.77997449,0.023061488,0.161624779,0.045928614,23.62447118,340.0250613
2015-12-03,0.017941968,8.829888889,0,0.728539753,0.633640553,0.045728052,76.55122832,229.653685,30.62049133,2.806122449,0.023331334,0.164253958,0.045728052,23.89292173,341.3816851
2015-12-04,0.012246968,8.664666667,0,0.712701932,0.616359447,0.045527491,76.62994423,229.8898327,30.65197769,2.832270408,0.023601181,0.166883137,0.045527491,24.16137229,342.7477924
2015-12-05,0.012246968,8.499444444,0,0.696864111,0.599078341,0.045326929,76.70866015,230.1259805,30.68346406,2.858418367,0.023871027,0.169512316,0.045326929,24.42982285,344.1234693
2015-12-06,0.012246968,8.334222222,0,0.681026291,0.581797235,0.045126367,76.78737607,230.3621282,30.71495043,2.884566327,0.024140874,0.172141496,0.045126367,24.69827341,345.5088028
2015-12-07,0.012729683,8.169,0,0.66518847,0.564516129,0.044925806,76.86609198,230.5982759,30.74643679,2.910714286,0.02441072,0.174770675,0.044925806,24.96672397,346.9038807
2015-12-08,0.012729683,8.242210191,0,0.677858727,0.580645161,0.044725244,76.9448079,230.8344237,30.77792316,2.910147392,0.024482987,0.175621635,0.044725244,24.93282264,346.2845118
2015-12-09,0.012246968,8.315420382,0,0.690528983,0.596774194,0.044524682,77.02352381,231.0705714,30.80940953,2.909580499,0.024555253,0.176472596,0.044524682,24.89892131,345.6670659
2015-12-10,0.012246968,8.388630573,0,0.70319924,0.612903226,0.044324121,77.10223973,231.3067192,30.84089589,2.909013605,0.02462752,0.177323557,0.044324121,24.86501998,345.051535
2015-12-11,0.012246968,8.461840764,0,0.715869496,0.629032258,0.044123559,77.18095565,231.5428669,30.87238226,2.908446712,0.024699786,0.178174517,0.044123559,24.83111865,344.4379117
2015-12-12,0.012246968,8.535050955,0,0.728539753,0.64516129,0.043922998,77.25967156,231.7790147,30.90386862,2.907879819,0.024772053,0.179025478,0.043922998,24.79721732,343.8261883
2015-12-13,0.012246968,8.608261146,0,0.74121001,0.661290323,0.043722436,77.33838748,232.0151624,30.93535499,2.907312925,0.024844319,0.179876439,0.043722436,24.76331599,343.2163571
2015-12-14,0.012605498,8.681471338,0,0.753880266,0.677419355,0.043521874,77.41710339,232.2513102,30.96684136,2.906746032,0.024916586,0.180727399,0.043521874,24.72941466,342.6084106
2015-12-15,0.012605498,8.754681529,0,0.766550523,0.693548387,0.043321313,77.49581931,232.4874579,30.99832772,2.906179138,0.024988852,0.18157836,0.043321313,24.69551334,342.0023412
2015-12-16,0.012246968,8.82789172,0,0.779220779,0.709677419,0.043120751,77.57453523,232.7236057,31.02981409,2.905612245,0.025061119,0.18242932,0.043120751,24.66161201,341.3981415
2015-12-17,0.021075238,8.901101911,0,0.791891036,0.725806452,0.042920189,77.65325114,232.9597534,31.06130046,2.905045351,0.025133386,0.183280281,0.042920189,24.62771068,340.795804
2015-12-18,0.021075238,8.974312102,0,0.804561292,0.741935484,0.042719628,77.73196706,233.1959012,31.09278682,2.904478458,0.025205652,0.184131242,0.042719628,24.59380935,340.1953212
2015-12-19,0.012246968,9.047522293,0,0.817231549,0.758064516,0.042519066,77.81068297,233.4320489,31.12427319,2.903911565,0.025277919,0.184982202,0.042519066,24.55990802,339.5966856
2015-12-20,0.012246968,9.120732484,0,0.829901806,0.774193548,0.042318505,77.88939889,233.6681967,31.15575956,2.903344671,0.025350185,0.185833163,0.042318505,24.52600669,338.99989
2015-12-21,0.012638988,9.193942675,0,0.842572062,0.790322581,0.042117943,77.96811481,233.9043444,31.18724592,2.902777778,0.025422452,0.186684124,0.042117943,24.49210536,338.404927
2015-12-22,0.014946228,9.267152866,0,0.855242319,0.806451613,0.041917381,78.04683072,234.1404922,31.21873229,2.902210884,0.025494718,0.187535084,0.041917381,24.45820403,337.8117892
2015-12-23,0.020794398,9.340363057,0,0.867912575,0.822580645,0.04171682,78.12554664,234.3766399,31.25021866,2.901643991,0.025566985,0.188386045,0.04171682,24.4243027,337.2204693
2015-12-24,0.025618828,9.413573248,0,0.880582832,0.838709677,0.041516258,78.20426255,234.6127877,31.28170502,2.901077098,0.025639252,0.189237006,0.041516258,24.39040137,336.6309602
2015-12-25,0.021106518,9.486783439,0,0.893253088,0.85483871,0.041315696,78.28297847,234.8489354,31.31319139,2.900510204,0.025711518,0.190087966,0.041315696,24.35650004,336.0432544
2015-12-26,0.014479578,9.559993631,0,0.905923345,0.870967742,0.041115135,78.36169439,235.0850832,31.34467775,2.899943311,0.025783785,0.190938927,0.041115135,24.32259871,335.4573449
2015-12-27,0.012833638,9.633203822,0,0.918593602,0.887096774,0.040914573,78.4404103,235.3212309,31.37616412,2.899376417,0.025856051,0.191789887,0.040914573,24.28869738,334.8732245
2015-12-28,0.015198848,9.706414013,0,0.931263858,0.903225806,0.040714011,78.51912622,235.5573787,31.40765049,2.898809524,0.025928318,0.192640848,0.040714011,24.25479605,334.2908859
2015-12-29,0.017266728,9.779624204,0,0.943934115,0.919354839,0.04051345,78.59784213,235.7935264,31.43913685,2.89824263,0.026000584,0.193491809,0.04051345,24.22089472,333.7103222
2015-12-30,0.015762738,9.852834395,0,0.956604371,0.935483871,0.040312888,78.67655805,236.0296742,31.47062322,2.897675737,0.026072851,0.194342769,0.040312888,24.18699339,333.1315262
2015-12-31,0.013612918,9.926044586,0,0.969274628,0.951612903,0.040112327,78.75527397,236.2658219,31.50210959,2.897108844,0.026145117,0.19519373,0.040112327,24.15309206,332.5544908
2016-01-01,0.012246968,9.999254777,0,0.981944884,0.967741935,0.039911765,78.83398988,236.5019696,31.53359595,2.89654195,0.026217384,0.196044691,0.039911765,24.11919073,331.979209
2016-01-02,0.012246968,10.07246497,0,0.994615141,0.983870968,0.039711203,78.9127058,236.7381174,31.56508232,2.895975057,0.026289651,0.196895651,0.039711203,24.0852894,331.4056739
2016-01-03,0.012246968,10.14567516,0,1.007285398,1,0.039510642,78.99142171,236.9742651,31.59656869,2.895408163,0.026361917,0.197746612,0.039510642,24.05138807,330.8338784
2016-01-04,0.012256828,10.21888535,0,1.019955654,1.016129032,0.03931008,79.07013763,237.2104129,31.62805505,2.89484127,0.026434184,0.198597573,0.03931008,24.01748674,330.2638156
2016-01-05,0.012256828,10.29209554,0,1.032625911,1.032258065,0.039109518,79.14885355,237.4465606,31.65954142,2.894274376,0.02650645,0.199448533,0.039109518,23.98358541,329.6954786
2016-01-06,0.012246968,10.36530573,0,1.045296167,1.048387097,0.038908957,79.22756946,237.6827084,31.69102778,2.893707483,0.026578717,0.200299494,0.038908957,23.94968408,329.1288605
2016-01-07,0.012246968,10.43851592,0,1.057966424,1.064516129,0.038708395,79.30628538,237.9188561,31.72251415,2.89314059,0.026650983,0.201150454,0.038708395,23.91578275,328.5639545
2016-01-08,0.013628133,10.51172611,0,1.07063668,1.080645161,0.038507833,79.38500129,238.1550039,31.75400052,2.892573696,0.02672325,0.202001415,0.038507833,23.88188142,328.0007536
2016-01-09,0.019336648,10.58493631,0,1.083306937,1.096774194,0.038307272,79.46371721,238.3911516,31.78548688,2.892006803,0.026795516,0.202852376,0.038307272,23.84798009,327.4392512
2016-01-10,0.019777628,10.6581465,0,1.095977194,1.112903226,0.03810671,79.54243313,238.6272994,31.81697325,2.891439909,0.026867783,0.203703336,0.03810671,23.81407876,326.8794404
2016-01-11,0.014069113,10.73135669,0,1.10864745,1.129032258,0.037906149,79.62114904,238.8634471,31.84845962,2.890873016,0.02694005,0.204554297,0.037906149,23.78017743,326.3213145
2016-01-12,0.012246968,10.80456688,0,1.161862528,1.138709677,0.038411564,80.74521232,242.235637,32.29808493,2.890306122,0.027012316,0.204699281,0.038411564,23.7121829,325.7648668
2016-01-13,0.012246968,10.87777707,0,1.215077605,1.148387097,0.038916979,81.8692756,245.6078268,32.74771024,2.889739229,0.027084583,0.204844264,0.038916979,23.64418836,325.2100905
2016-01-14,0.012246968,10.95098726,0,1.268292683,1.158064516,0.039422395,82.99333888,248.9800167,33.19733555,2.889172336,0.027156849,0.204989248,0.039422395,23.57619382,324.6569791
2016-01-15,0.017286533,11.02419745,0,1.321507761,1.167741935,0.03992781,84.11740216,252.3522065,33.64696087,2.888605442,0.027229116,0.205134232,0.03992781,23.50819928,324.1055258
2016-01-16,0.017318408,11.09740764,0,1.374722838,1.177419355,0.040433225,85.24146545,255.7243963,34.09658618,2.888038549,0.027301382,0.205279215,0.040433225,23.44020475,323.5557241
2016-01-17,0.012611448,11.17061783,0,1.427937916,1.187096774,0.04093864,86.36552873,259.0965862,34.54621149,2.887471655,0.027373649,0.205424199,0.04093864,23.37221021,323.0075674
2016-01-18,0.012579573,11.24382803,0,1.481152993,1.196774194,0.041444056,87.48959201,262.468776,34.9958368,2.886904762,0.027445915,0.205569183,0.041444056,23.30421567,322.4610491
2016-01-19,0.012246968,11.31703822,0,1.534368071,1.206451613,0.041949471,88.61365529,265.8409659,35.44546211,2.886337868,0.027518182,0.205714167,0.041949471,23.23622113,321.9161628
2016-01-20,0.012246968,11.39024841,0,1.587583149,1.216129032,0.042454886,89.73771857,269.2131557,35.89508743,2.885770975,0.027590449,0.20585915,0.042454886,23.16822659,321.3729018
2016-01-21,0.012434705,11.4634586,0,1.640798226,1.225806452,0.042960302,90.86178185,272.5853455,36.34471274,2.885204082,0.027662715,0.206004134,0.042960302,23.10023206,320.8312597
2016-01-22,0.012434705,11.53666879,0,1.694013304,1.235483871,0.043465717,91.98584513,275.9575354,36.79433805,2.884637188,0.027734982,0.206149118,0.043465717,23.03223752,320.2912302
2016-01-23,0.012246968,11.60987898,0,1.747228381,1.24516129,0.043971132,93.10990841,279.3297252,37.24396336,2.884070295,0.027807248,0.206294101,0.043971132,22.96424298,319.7528067
2016-01-24,0.012246968,11.68308917,0,1.800443459,1.25483871,0.044476548,94.23397169,282.7019151,37.69358868,2.883503401,0.027879515,0.206439085,0.044476548,22.89624844,319.2159828
2016-01-25,0.012492431,11.75629936,0,1.853658537,1.264516129,0.044981963,95.35803497,286.0741049,38.14321399,2.882936508,0.027951781,0.206584069,0.044981963,22.82825391,318.6807522
2016-01-26,0.013590571,11.82950955,0,1.906873614,1.274193548,0.045487378,96.48209825,289.4462948,38.5928393,2.882369615,0.028024048,0.206729052,0.045487378,22.76025937,318.1471086
2016-01-27,0.014633997,11.90271975,0,1.960088692,1.283870968,0.045992794,97.60616153,292.8184846,39.04246461,2.881802721,0.028096314,0.206874036,0.045992794,22.69226483,317.6150456
2016-01-28,0.014136045,11.97592994,0,2.013303769,1.293548387,0.046498209,98.73022481,296.1906744,39.49208993,2.881235828,0.028168581,0.20701902,0.046498209,22.62427029,317.0845569
2016-01-29,0.014557438,12.04914013,0,2.066518847,1.303225806,0.047003624,99.85428809,299.5628643,39.94171524,2.880668934,0.028240848,0.207164003,0.047003624,22.55627575,316.5556363
2016-01-30,0.015014897,12.12235032,0,2.119733925,1.312903226,0.04750904,100.9783514,302.9350541,40.39134055,2.880102041,0.028313114,0.207308987,0.04750904,22.48828122,316.0282776
2016-01-31,0.015873357,12.19556051,0,2.172949002,1.322580645,0.048014455,102.1024147,306.307244,40.84096586,2.879535147,0.028385381,0.207453971,0.048014455,22.42028668,315.5024744
2016-02-01,0.021231598,12.2687707,0,2.22616408,1.332258065,0.04851987,103.2264779,309.6794338,41.29059117,2.878968254,0.028457647,0.207598954,0.04851987,22.35229214,314.9782207
2016-02-02,0.023204385,12.34198089,0,2.279379157,1.341935484,0.049025286,104.3505412,313.0516236,41.74021649,2.878401361,0.028529914,0.207743938,0.049025286,22.2842976,314.4555102
2016-02-03,0.061883298,12.41519108,0,2.332594235,1.351612903,0.049530701,105.4746045,316.4238135,42.1898418,2.877834467,0.02860218,0.207888922,0.049530701,22.21630307,313.9343369
2016-02-04,0.061565524,12.48840127,0,2.385809313,1.361290323,0.050036116,106.5986678,319.7960033,42.63946711,2.877267574,0.028674447,0.208033906,0.050036116,22.14830853,313.4146945
2016-02-05,0.018218111,12.56161146,0,2.43902439,1.370967742,0.050541531,107.7227311,323.1681932,43.08909242,2.87670068,0.028746713,0.208178889,0.050541531,22.08031399,312.8965771
2016-02-06,0.014993106,12.63482166,0,2.406175577,1.372461171,0.050190549,106.9421316,320.8263947,42.77685262,2.876133787,0.02881898,0.209180271,0.050190549,22.10656733,312.3799785
2016-02-07,0.014530592,12.70803185,0,2.373326764,1.3739546,0.049839566,106.1615321,318.4845962,42.46461282,2.875566893,0.028891247,0.210181653,0.049839566,22.13282068,311.8648927
2016-02-08,0.016245621,12.78124204,0,2.34047795,1.375448029,0.049488583,105.3809326,316.1427977,42.15237302,2.875,0.028963513,0.211183035,0.049488583,22.15907402,311.3513138
2016-02-09,0.015118965,12.85445223,0,2.307629137,1.376941458,0.0491376,104.6003331,313.8009992,41.84013322,2.874433107,0.02903578,0.212184417,0.0491376,22.18532736,310.8392356
2016-02-10,0.012405186,12.92766242,0,2.274780324,1.378434886,0.048786617,103.8197336,311.4592007,41.52789342,2.873866213,0.029108046,0.213185799,0.048786617,22.21158071,310.3286523
2016-02-11,0.012246968,13.00087261,0,2.24193151,1.379928315,0.048435634,103.0391341,309.1174022,41.21565362,2.87329932,0.029180313,0.21418718,0.048435634,22.23783405,309.8195579
2016-02-12,0.012334668,13.0740828,0,2.209082697,1.381421744,0.048084651,102.2585346,306.7756037,40.90341382,2.872732426,0.029252579,0.215188562,0.048084651,22.2640874,309.3119465
2016-02-13,0.012334668,13.14729299,0,2.176233884,1.382915173,0.047733669,101.4779351,304.4338052,40.59117402,2.872165533,0.029324846,0.216189944,0.047733669,22.29034074,308.8058121
2016-02-14,0.012246968,13.22050318,0,2.14338507,1.384408602,0.047382686,100.6973356,302.0920067,40.27893422,2.871598639,0.029397112,0.217191326,0.047382686,22.31659408,308.301149
2016-02-15,0.012246968,13.29371338,0,2.110536257,1.385902031,0.047031703,99.91673605,299.7502082,39.96669442,2.871031746,0.029469379,0.218192708,0.047031703,22.34284743,307.7979513
2016-02-16,0.034770825,13.36692357,0,2.077687444,1.38739546,0.04668072,99.13613655,297.4084097,39.65445462,2.870464853,0.029541646,0.21919409,0.04668072,22.36910077,307.2962131
2016-02-17,0.035385739,13.44013376,0,2.04483863,1.388888889,0.046329737,98.35553705,295.0666112,39.34221482,2.869897959,0.029613912,0.220195472,0.046329737,22.39535411,306.7959286
2016-02-18,0.013442996,13.51334395,0,2.011989817,1.390382318,0.045978754,97.57493755,292.7248127,39.02997502,2.869331066,0.029686179,0.221196853,0.045978754,22.42160746,306.2970922
2016-02-19,0.015165004,13.58655414,0,1.979141004,1.391875747,0.045627771,96.79433805,290.3830142,38.71773522,2.868764172,0.029758445,0.222198235,0.045627771,22.4478608,305.799698
2016-02-20,0.018620054,13.65976433,0,1.94629219,1.393369176,0.045276789,96.01373855,288.0412157,38.40549542,2.868197279,0.029830712,0.223199617,0.045276789,22.47411414,305.3037403
2016-02-21,0.029058587,13.73297452,0,1.913443377,1.394862605,0.044925806,95.23313905,285.6994172,38.09325562,2.867630385,0.029902978,0.224200999,0.044925806,22.50036749,304.8092134
2016-02-22,0.030958614,13.80618471,0,1.880594564,1.396356033,0.044574823,94.45253955,283.3576187,37.78101582,2.867063492,0.029975245,0.225202381,0.044574823,22.52662083,304.3161116
2016-02-23,0.040223567,13.8793949,0,1.84774575,1.397849462,0.04422384,93.67194005,281.0158201,37.46877602,2.866496599,0.030047511,0.226203763,0.04422384,22.55287418,303.8244293
2016-02-24,0.068392778,13.9526051,0,1.814896937,1.399342891,0.043872857,92.89134055,278.6740216,37.15653622,2.865929705,0.030119778,0.227205145,0.043872857,22.57912752,303.3341608
2016-02-25,0.052051877,14.02581529,0,1.782048124,1.40083632,0.043521874,92.11074105,276.3322231,36.84429642,2.865362812,0.030192045,0.228206526,0.043521874,22.60538086,302.8453005
2016-02-26,0.020487757,14.09902548,0,1.74919931,1.402329749,0.043170891,91.33014155,273.9904246,36.53205662,2.864795918,0.030264311,0.229207908,0.043170891,22.63163421,302.3578429
2016-02-27,0.015679079,14.17223567,0,1.716350497,1.403823178,0.042819909,90.54954205,271.6486261,36.21981682,2.864229025,0.030336578,0.23020929,0.042819909,22.65788755,301.8717823
2016-02-28,0.01675367,14.24544586,0,1.683501684,1.405316607,0.042468926,89.76894255,269.3068276,35.90757702,2.863662132,0.030408844,0.231210672,0.042468926,22.68414089,301.3871133
2016-02-29,0.026399852,14.31865605,0,1.65065287,1.406810036,0.042117943,88.98834305,266.9650291,35.59533722,2.863095238,0.030481111,0.232212054,0.042117943,22.71039424,300.9038303
2016-03-01,0.04082031,14.39186624,0,1.617804057,1.408303465,0.04176696,88.20774355,264.6232306,35.28309742,2.862528345,0.030553377,0.233213436,0.04176696,22.73664758,300.4219277
2016-03-02,0.03800106,14.46507643,0,1.584955243,1.409796894,0.041415977,87.42714405,262.2814321,34.97085762,2.861961451,0.030625644,0.234214818,0.041415977,22.76290092,299.9414002
2016-03-03,0.023292495,14.53828662,0,1.55210643,1.411290323,0.041064994,86.64654455,259.9396336,34.65861782,2.861394558,0.03069791,0.235216199,0.041064994,22.78915427,299.4622423
2016-03-04,0.0167639,14.61149682,0,1.519257617,1.412783751,0.040714011,85.86594505,257.5978351,34.34637802,2.860827664,0.030770177,0.236217581,0.040714011,22.81540761,298.9844485
2016-03-05,0.014751485,14.68470701,0,1.486408803,1.41427718,0.040363029,85.08534555,255.2560366,34.03413822,2.860260771,0.030842444,0.237218963,0.040363029,22.84166095,298.5080135
2016-03-06,0.01356232,14.7579172,0,1.45355999,1.415770609,0.040012046,84.30474604,252.9142381,33.72189842,2.859693878,0.03091471,0.238220345,0.040012046,22.8679143,298.0329318
2016-03-07,0.012246968,14.83112739,0,1.420711177,1.417264038,0.039661063,83.52414654,250.5724396,33.40965862,2.859126984,0.030986977,0.239221727,0.039661063,22.89416764,297.559198
2016-03-08,0.012246968,14.90433758,0,1.387862363,1.418757467,0.03931008,82.74354704,248.2306411,33.09741882,2.858560091,0.031059243,0.240223109,0.03931008,22.92042099,297.086807
2016-03-09,0.012246968,14.97754777,0,1.35501355,1.420250896,0.038959097,81.96294754,245.8888426,32.78517902,2.857993197,0.03113151,0.241224491,0.038959097,22.94667433,296.6157532
2016-03-10,0.012246968,15.05075796,0,1.322164737,1.421744325,0.038608114,81.18234804,243.5470441,32.47293922,2.857426304,0.031203776,0.242225873,0.038608114,22.97292767,296.1460314
2016-03-11,0.012251218,15.12396815,0,1.289315923,1.423237754,0.038257131,80.40174854,241.2052456,32.16069942,2.85685941,0.031276043,0.243227254,0.038257131,22.99918102,295.6776364
2016-03-12,0.012251218,15.19717834,0,1.25646711,1.424731183,0.037906149,79.62114904,238.8634471,31.84845962,2.856292517,0.031348309,0.244228636,0.037906149,23.02543436,295.2105629
2016-03-13,0.014305243,15.27038854,0,1.223618297,1.426224612,0.037555166,78.84054954,236.5216486,31.53621982,2.855725624,0.031420576,0.245230018,0.037555166,23.0516877,294.7448056
2016-03-14,0.025625968,15.34359873,0,1.190769483,1.427718041,0.037204183,78.05995004,234.1798501,31.22398002,2.85515873,0.031492843,0.2462314,0.037204183,23.07794105,294.2803594
2016-03-15,0.023691028,15.41680892,0,1.15792067,1.42921147,0.0368532,77.27935054,231.8380516,30.91174022,2.854591837,0.031565109,0.247232782,0.0368532,23.10419439,293.8172189
2016-03-16,0.012370303,15.49001911,0,1.125071857,1.430704898,0.036502217,76.49875104,229.4962531,30.59950042,2.854024943,0.031637376,0.248234164,0.036502217,23.13044773,293.3553792
2016-03-17,0.012246968,15.5632293,0,1.092223043,1.432198327,0.036151234,75.71815154,227.1544546,30.28726062,2.85345805,0.031709642,0.249235546,0.036151234,23.15670108,292.8948349
2016-03-18,0.012246968,15.63643949,0,1.05937423,1.433691756,0.035800251,74.93755204,224.8126561,29.97502082,2.852891156,0.031781909,0.250236927,0.035800251,23.18295442,292.4355811
